s_rw_0_32_3_100,电机1臂长/半径,0,,
s_rw_0_16_0_101,电机1每转脉冲数,0,,
s_rw_16_16_2_101,电机1减速比,0,,
s_rw_0_16_0_102,电机1正向软极限,0,,
s_rw_16_16_0_102,电机1负向软极限,0,,
s_rw_0_4_0_103,电机1编码器类型,0,,
s_rw_4_4_0_103,电机1厂家,0,,
s_rw_8_4_0_103,电机1绝对值读取方式,0,,
s_rw_12_6_0_103,电机1归原点速度设定,0,,
s_rw_18_1_0_103,电机1电机方向设定,0,,
s_rw_19_6_0_103,电机1S加速1,0,,
s_rw_25_6_0_103,电机1S加速2,0,,
s_rw_31_1_0_103,电机1预留,0,,
s_rw_0_8_0_104,电机1正向极限输入,0,,
s_rw_8_8_0_104,电机1负向极限输入,0,,
s_rw_16_8_0_104,电机1原点输入,0,,
s_rw_24_4_0_104,电机1轴类型,0,,
s_rw_28_1_0_104,电机1正极限输入方向,0,,
s_rw_29_1_0_104,电机1负极限输入方向,0,,
s_rw_30_1_0_104,电机1原点方向选择,0,,
s_rw_31_1_0_104,电机1不使用伺服,0,,
s_rw_0_6_0_105,电机1S减速1,0,,
s_rw_6_6_0_105,电机1S减速2,0,,
s_rw_12_4_0_105,电机1预留,0,,
s_rw_16_16_1_105,电机1最高转速RPM,0,,
s_rw_0_16_3_106,电机1最小加速时间毫秒,0,,
s_rw_16_16_3_106,电机1二次加速时间比例,0,,
s_rw_0_32_3_107,电机2臂长/半径,0,,
s_rw_0_16_0_108,电机2每转脉冲数,0,,
s_rw_16_16_2_108,电机2减速比,0,,
s_rw_0_16_0_109,电机2正向软极限,0,,
s_rw_16_16_0_109,电机2负向软极限,0,,
s_rw_0_4_0_110,电机2编码器类型,0,,
s_rw_4_4_0_110,电机2厂家,0,,
s_rw_8_4_0_110,电机2绝对值读取方式,0,,
s_rw_12_6_0_110,电机2归原点速度设定,0,,
s_rw_18_1_0_110,电机2电机方向设定,0,,
s_rw_19_6_0_110,电机2S加速1,0,,
s_rw_25_6_0_110,电机2S加速2,0,,
s_rw_31_1_0_110,电机2预留,0,,
s_rw_0_8_0_111,电机2正向极限输入,0,,
s_rw_8_8_0_111,电机2负向极限输入,0,,
s_rw_16_8_0_111,电机2原点输入,0,,
s_rw_24_4_0_111,电机2轴类型,0,,
s_rw_28_1_0_111,电机2正极限输入方向,0,,
s_rw_29_1_0_111,电机2负极限输入方向,0,,
s_rw_30_1_0_111,电机2原点方向选择,0,,
s_rw_31_1_0_111,电机2不使用伺服,0,,
s_rw_0_6_0_112,电机2S减速1,0,,
s_rw_6_6_0_112,电机2S减速2,0,,
s_rw_12_4_0_112,电机2预留,0,,
s_rw_16_16_1_112,电机2最高转速RPM,0,,
s_rw_0_16_3_113,电机2最小加速时间毫秒,0,,
s_rw_16_16_3_113,电机2二次加速时间比例,0,,
s_rw_0_32_3_114,电机3臂长/半径,0,,
s_rw_0_16_0_115,电机3每转脉冲数,0,,
s_rw_16_16_2_115,电机3减速比,0,,
s_rw_0_16_0_116,电机3正向软极限,0,,
s_rw_16_16_0_116,电机3负向软极限,0,,
s_rw_0_4_0_117,电机3编码器类型,0,,
s_rw_4_4_0_117,电机3厂家,0,,
s_rw_8_4_0_117,电机3绝对值读取方式,0,,
s_rw_12_6_0_117,电机3归原点速度设定,0,,
s_rw_18_1_0_117,电机3电机方向设定,0,,
s_rw_19_6_0_117,电机3S加速1,0,,
s_rw_25_6_0_117,电机3S加速2,0,,
s_rw_31_1_0_117,电机3预留,0,,
s_rw_0_8_0_118,电机3正向极限输入,0,,
s_rw_8_8_0_118,电机3负向极限输入,0,,
s_rw_16_8_0_118,电机3原点输入,0,,
s_rw_24_4_0_118,电机3轴类型,0,,
s_rw_28_1_0_118,电机3正极限输入方向,0,,
s_rw_29_1_0_118,电机3负极限输入方向,0,,
s_rw_30_1_0_118,电机3原点方向选择,0,,
s_rw_31_1_0_118,电机3不使用伺服,0,,
s_rw_0_6_0_119,电机3S减速1,0,,
s_rw_6_6_0_119,电机3S减速2,0,,
s_rw_12_4_0_119,电机3预留,0,,
s_rw_16_16_1_119,电机3最高转速RPM,0,,
s_rw_0_16_3_120,电机3最小加速时间毫秒,0,,
s_rw_16_16_3_120,电机3二次加速时间比例,0,,
s_rw_0_32_3_121,电机4臂长/半径,0,,
s_rw_0_16_0_122,电机4每转脉冲数,0,,
s_rw_16_16_2_122,电机4减速比,0,,
s_rw_0_16_0_123,电机4正向软极限,0,,
s_rw_16_16_0_123,电机4负向软极限,0,,
s_rw_0_4_0_124,电机4编码器类型,0,,
s_rw_4_4_0_124,电机4厂家,0,,
s_rw_8_4_0_124,电机4绝对值读取方式,0,,
s_rw_12_6_0_124,电机4归原点速度设定,0,,
s_rw_18_1_0_124,电机4电机方向设定,0,,
s_rw_19_6_0_124,电机4S加速1,0,,
s_rw_25_6_0_124,电机4S加速2,0,,
s_rw_31_1_0_124,电机4预留,0,,
s_rw_0_8_0_125,电机4正向极限输入,0,,
s_rw_8_8_0_125,电机4负向极限输入,0,,
s_rw_16_8_0_125,电机4原点输入,0,,
s_rw_24_4_0_125,电机4轴类型,0,,
s_rw_28_1_0_125,电机4正极限输入方向,0,,
s_rw_29_1_0_125,电机4负极限输入方向,0,,
s_rw_30_1_0_125,电机4原点方向选择,0,,
s_rw_31_1_0_125,电机4不使用伺服,0,,
s_rw_0_6_0_126,电机4S减速1,0,,
s_rw_6_6_0_126,电机4S减速2,0,,
s_rw_12_4_0_126,电机4预留,0,,
s_rw_16_16_1_126,电机4最高转速RPM,0,,
s_rw_0_16_3_127,电机4最小加速时间毫秒,0,,
s_rw_16_16_3_127,电机4二次加速时间比例,0,,
s_rw_0_32_3_128,电机5臂长/半径,0,,
s_rw_0_16_0_129,电机5每转脉冲数,0,,
s_rw_16_16_2_129,电机5减速比,0,,
s_rw_0_16_0_130,电机5正向软极限,0,,
s_rw_16_16_0_130,电机5负向软极限,0,,
s_rw_0_4_0_131,电机5编码器类型,0,,
s_rw_4_4_0_131,电机5厂家,0,,
s_rw_8_4_0_131,电机5绝对值读取方式,0,,
s_rw_12_6_0_131,电机5归原点速度设定,0,,
s_rw_18_1_0_131,电机5电机方向设定,0,,
s_rw_19_6_0_131,电机5S加速1,0,,
s_rw_25_6_0_131,电机5S加速2,0,,
s_rw_31_1_0_131,电机5预留,0,,
s_rw_0_8_0_132,电机5正向极限输入,0,,
s_rw_8_8_0_132,电机5负向极限输入,0,,
s_rw_16_8_0_132,电机5原点输入,0,,
s_rw_24_4_0_132,电机5轴类型,0,,
s_rw_28_1_0_132,电机5正极限输入方向,0,,
s_rw_29_1_0_132,电机5负极限输入方向,0,,
s_rw_30_1_0_132,电机5原点方向选择,0,,
s_rw_31_1_0_132,电机5不使用伺服,0,,
s_rw_0_6_0_133,电机5S减速1,0,,
s_rw_6_6_0_133,电机5S减速2,0,,
s_rw_12_4_0_133,电机5预留,0,,
s_rw_16_16_1_133,电机5最高转速RPM,0,,
s_rw_0_16_3_134,电机5最小加速时间毫秒,0,,
s_rw_16_16_3_134,电机5二次加速时间比例,0,,
s_rw_0_32_3_135,电机6臂长/半径,0,,
s_rw_0_16_0_136,电机6每转脉冲数,0,,
s_rw_16_16_2_136,电机6减速比,0,,
s_rw_0_16_0_137,电机6正向软极限,0,,
s_rw_16_16_0_137,电机6负向软极限,0,,
s_rw_0_4_0_138,电机6编码器类型,0,,
s_rw_4_4_0_138,电机6厂家,0,,
s_rw_8_4_0_138,电机6绝对值读取方式,0,,
s_rw_12_6_0_138,电机6归原点速度设定,0,,
s_rw_18_1_0_138,电机6电机方向设定,0,,
s_rw_19_6_0_138,电机6S加速1,0,,
s_rw_25_6_0_138,电机6S加速2,0,,
s_rw_31_1_0_138,电机6预留,0,,
s_rw_0_8_0_139,电机6正向极限输入,0,,
s_rw_8_8_0_139,电机6负向极限输入,0,,
s_rw_16_8_0_139,电机6原点输入,0,,
s_rw_24_4_0_139,电机6轴类型,0,,
s_rw_28_1_0_139,电机6正极限输入方向,0,,
s_rw_29_1_0_139,电机6负极限输入方向,0,,
s_rw_30_1_0_139,电机6原点方向选择,0,,
s_rw_31_1_0_139,电机6不使用伺服,0,,
s_rw_0_6_0_140,电机6S减速1,0,,
s_rw_6_6_0_140,电机6S减速2,0,,
s_rw_12_4_0_140,电机6预留,0,,
s_rw_16_16_1_140,电机6最高转速RPM,0,,
s_rw_0_16_3_141,电机6最小加速时间毫秒,0,,
s_rw_16_16_3_141,电机6二次加速时间比例,0,,
s_rw_0_32_3_142,电机7臂长/半径,0,,
s_rw_0_16_0_143,电机7每转脉冲数,0,,
s_rw_16_16_2_143,电机7减速比,0,,
s_rw_0_16_0_144,电机7正向软极限,0,,
s_rw_16_16_0_144,电机7负向软极限,0,,
s_rw_0_4_0_145,电机7编码器类型,0,,
s_rw_4_4_0_145,电机7厂家,0,,
s_rw_8_4_0_145,电机7绝对值读取方式,0,,
s_rw_12_6_0_145,电机7归原点速度设定,0,,
s_rw_18_1_0_145,电机7电机方向设定,0,,
s_rw_19_6_0_145,电机7S加速1,0,,
s_rw_25_6_0_145,电机7S加速2,0,,
s_rw_31_1_0_145,电机7预留,0,,
s_rw_0_8_0_146,电机7正向极限输入,0,,
s_rw_8_8_0_146,电机7负向极限输入,0,,
s_rw_16_8_0_146,电机7原点输入,0,,
s_rw_24_4_0_146,电机7轴类型,0,,
s_rw_28_1_0_146,电机7正极限输入方向,0,,
s_rw_29_1_0_146,电机7负极限输入方向,0,,
s_rw_30_1_0_146,电机7原点方向选择,0,,
s_rw_31_1_0_146,电机7不使用伺服,0,,
s_rw_0_6_0_147,电机7S减速1,0,,
s_rw_6_6_0_147,电机7S减速2,0,,
s_rw_12_4_0_147,电机7预留,0,,
s_rw_16_16_1_147,电机7最高转速RPM,0,,
s_rw_0_16_3_148,电机7最小加速时间毫秒,0,,
s_rw_16_16_3_148,电机7二次加速时间比例,0,,
s_rw_0_32_3_149,电机8臂长/半径,0,,
s_rw_0_16_0_150,电机8每转脉冲数,0,,
s_rw_16_16_2_150,电机8减速比,0,,
s_rw_0_16_0_151,电机8正向软极限,0,,
s_rw_16_16_0_151,电机8负向软极限,0,,
s_rw_0_4_0_152,电机8编码器类型,0,,
s_rw_4_4_0_152,电机8厂家,0,,
s_rw_8_4_0_152,电机8绝对值读取方式,0,,
s_rw_12_6_0_152,电机8归原点速度设定,0,,
s_rw_18_1_0_152,电机8电机方向设定,0,,
s_rw_19_6_0_152,电机8S加速1,0,,
s_rw_25_6_0_152,电机8S加速2,0,,
s_rw_31_1_0_152,电机8预留,0,,
s_rw_0_8_0_153,电机8正向极限输入,0,,
s_rw_8_8_0_153,电机8负向极限输入,0,,
s_rw_16_8_0_153,电机8原点输入,0,,
s_rw_24_4_0_153,电机8轴类型,0,,
s_rw_28_1_0_153,电机8正极限输入方向,0,,
s_rw_29_1_0_153,电机8负极限输入方向,0,,
s_rw_30_1_0_153,电机8原点方向选择,0,,
s_rw_31_1_0_153,电机8不使用伺服,0,,
s_rw_0_6_0_154,电机8S减速1,0,,
s_rw_6_6_0_154,电机8S减速2,0,,
s_rw_12_4_0_154,电机8预留,0,,
s_rw_16_16_1_154,电机8最高转速RPM,0,,
s_rw_0_16_3_155,电机8最小加速时间毫秒,0,,
s_rw_16_16_3_155,电机8二次加速时间比例,0,,
s_rw_0_32_3_156,机械结构一轴圆心在基坐标系中的X位置,0,,
s_rw_0_32_3_157,机械结构一轴圆心在基坐标系中的Y位置,0,,
s_rw_0_32_3_158,机械结构二轴圆心在基坐标系中的Z位置,0,,
s_rw_0_32_3_159,机械结构二轴圆心在二轴Z向上与一轴圆心的距离,0,,
s_rw_0_32_3_160,机械结构三轴圆心在三轴Z向上与二轴圆心的距离,0,,
s_rw_0_32_3_161,机械结构四轴圆心在四轴Z向上与二轴圆心的距离,0,,
s_rw_0_32_3_162,机械结构四轴圆心在四轴Z向上与三轴圆心的距离A,0,,
s_rw_0_32_3_163,机械结构四轴圆心在四轴Z向上与三轴圆心的距离B,0,,
s_rw_0_32_3_164,机械结构六轴圆心在六轴Z向上与五轴圆心的距离,0,,
s_rw_0_8_0_165,机械结构第一段的时间百分比加速时S加速,0,,
s_rw_8_8_0_165,机械结构第三段的时间百分比加速时S加速,0,,
s_rw_16_8_0_165,机械结构第一段的时间百分比加速时S加速,0,,
s_rw_24_8_0_165,机械结构第三段的时间百分比加速时S加速,0,,
s_rw_0_16_3_166,机械结构加速度设定加速时S加速,0,,
s_rw_16_16_3_166,机械结构减速度设定加速时S加速,0,,
s_rw_0_16_3_167,机械结构最大加速度设定加速时S加速,0,,
s_rw_16_16_0_167,机械结构预留加速时S加速,0,,
s_rw_0_32_3_168,机械结构轴1偏角,0,,
s_rw_0_32_3_169,机械结构轴2偏角,0,,
s_rw_0_32_3_170,机械结构轴3偏角,0,,
s_rw_0_32_3_171,机械结构轴4偏角,0,,
s_rw_0_32_3_172,机械结构轴5偏角,0,,
s_rw_0_32_3_173,机械结构轴6偏角,0,,
s_rw_0_32_3_174,机械结构一轴X方向偏心,0,,
s_rw_0_32_3_175,机械结构一轴Y方向偏心,0,,
s_rw_0_8_0_176,机械结构报警声音输出次数,0,,
s_rw_8_24_0_176,机械结构预留,0,,
s_rw_0_32_0_177,机械结构预留,0,,
s_rw_0_32_0_178,机械结构预留,0,,
s_rw_0_32_0_179,机械结构预留,0,,
s_rw_0_32_0_180,机械结构预留,0,,
s_rw_0_32_0_181,机械结构预留,0,,
s_rw_0_32_0_182,机械结构预留,0,,
s_rw_0_32_0_183,机械结构预留,0,,
s_rw_0_16_0_184,机械结构主机硬件版本,0,,
s_rw_16_6_0_184,机械结构轴数设定,0,,
s_rw_22_2_0_184,机械结构IO板数设定,0,,
s_rw_24_8_0_184,机械结构机型设定,0,,
s_rw_0_32_0_185,电机配置crc电机配置crc,0,,
s_rw_0_32_3_186,插补1最大线速度最大线速度,0,,
s_rw_0_16_3_187,插补1最小加速时间_二次加速时间比例最小加速时间,0,,
s_rw_16_16_3_187,插补1最小加速时间_二次加速时间比例二次加速时间比例,0,,
s_rw_0_32_3_188,插补2最大线速度最大线速度,0,,
s_rw_0_16_3_189,插补2最小加速时间_二次加速时间比例最小加速时间,0,,
s_rw_16_16_3_189,插补2最小加速时间_二次加速时间比例二次加速时间比例,0,,
s_rw_0_32_3_190,插补3最大线速度最大线速度,0,,
s_rw_0_16_3_191,插补3最小加速时间_二次加速时间比例最小加速时间,0,,
s_rw_16_16_3_191,插补3最小加速时间_二次加速时间比例二次加速时间比例,0,,
s_rw_0_32_3_192,插补4最大线速度最大线速度,0,,
s_rw_0_16_3_193,插补4最小加速时间_二次加速时间比例最小加速时间,0,,
s_rw_16_16_3_193,插补4最小加速时间_二次加速时间比例二次加速时间比例,0,,
s_rw_0_16_0_194,逻辑输入端口输入点,0,,
s_rw_16_16_0_194,逻辑输入端口输入点,0,,
s_rw_0_16_0_195,逻辑输入端口输入点,0,,
s_rw_16_16_0_195,逻辑输入端口输入点,0,,
s_rw_0_16_0_196,逻辑输入端口输入点,0,,
s_rw_16_16_0_196,逻辑输入端口输入点,0,,
s_rw_0_16_0_197,逻辑输入端口输入点,0,,
s_rw_16_16_0_197,逻辑输入端口输入点,0,,
s_rw_0_16_0_198,逻辑输入端口输入点,0,,
s_rw_16_16_0_198,逻辑输入端口输入点,0,,
s_rw_0_16_0_199,逻辑输入端口输入点,0,,
s_rw_16_16_0_199,逻辑输入端口输入点,0,,
s_rw_0_16_0_200,逻辑输入端口输入点,0,,
s_rw_16_16_0_200,逻辑输入端口输入点,0,,
s_rw_0_16_0_201,逻辑输入端口输入点,0,,
s_rw_16_16_0_201,逻辑输入端口输入点,0,,
s_rw_0_16_0_202,逻辑输入端口输入点,0,,
s_rw_16_16_0_202,逻辑输入端口输入点,0,,
s_rw_0_16_0_203,逻辑输入端口输入点,0,,
s_rw_16_16_0_203,逻辑输入端口输入点,0,,
s_rw_0_16_0_204,逻辑输入端口输入点,0,,
s_rw_16_16_0_204,逻辑输入端口输入点,0,,
s_rw_0_16_0_205,逻辑输出端口输出点,0,,
s_rw_16_16_0_205,逻辑输出端口输出点,0,,
s_rw_0_16_0_206,逻辑输出端口输出点,0,,
s_rw_16_16_0_206,逻辑输出端口输出点,0,,
s_rw_0_16_0_207,逻辑输出端口输出点,0,,
s_rw_16_16_0_207,逻辑输出端口输出点,0,,
s_rw_0_16_0_208,逻辑输出端口输出点,0,,
s_rw_16_16_0_208,逻辑输出端口输出点,0,,
s_rw_0_16_0_209,逻辑输出端口输出点,0,,
s_rw_16_16_0_209,逻辑输出端口输出点,0,,
s_rw_0_32_0_210,容差设定容差设定,0,,
s_rw_0_32_0_211,当前延时时间当前定时时间,0,,
s_rw_0_32_0_212,当前延时时间当前定时时间,0,,
s_rw_0_32_0_213,当前延时时间当前定时时间,0,,
s_rw_0_32_0_214,目标延时时间当前定时时间,0,,
s_rw_0_32_0_215,目标延时时间当前定时时间,0,,
s_rw_0_32_0_216,目标延时时间当前定时时间,0,,
s_rw_0_32_0_217,目标延时时间当前定时时间,0,,
s_rw_0_32_0_218,当前定时时间当前定时时间,0,,
s_rw_0_32_0_219,当前定时时间当前定时时间,0,,
s_rw_0_32_0_220,当前定时时间当前定时时间,0,,
s_rw_0_32_0_221,当前定时时间当前定时时间,0,,
s_rw_0_32_0_222,当前定时时间当前定时时间,0,,
s_rw_0_32_0_223,当前定时时间当前定时时间,0,,
s_rw_0_32_0_224,当前定时时间当前定时时间,0,,
s_rw_0_32_0_225,当前定时时间当前定时时间,0,,
s_rw_0_32_0_226,当前定时时间当前定时时间,0,,
s_rw_0_32_0_227,当前定时时间当前定时时间,0,,
s_rw_0_32_0_228,当前定时时间当前定时时间,0,,
s_rw_0_32_0_229,当前定时时间当前定时时间,0,,
s_rw_0_32_0_230,当前定时时间当前定时时间,0,,
s_rw_0_32_0_231,当前定时时间当前定时时间,0,,
s_rw_0_32_0_232,当前定时时间当前定时时间,0,,
s_rw_0_32_0_233,当前定时时间当前定时时间,0,,
s_rw_0_32_0_234,当前定时时间当前定时时间,0,,
s_rw_0_32_0_235,当前定时时间当前定时时间,0,,
s_rw_0_32_0_236,当前定时时间当前定时时间,0,,
s_rw_0_32_0_237,当前定时时间当前定时时间,0,,
s_rw_0_32_0_238,目标定时时间目标定时时间,0,,
s_rw_0_32_0_239,目标定时时间目标定时时间,0,,
s_rw_0_32_0_240,目标定时时间目标定时时间,0,,
s_rw_0_32_0_241,目标定时时间目标定时时间,0,,
s_rw_0_32_0_242,目标定时时间目标定时时间,0,,
s_rw_0_32_0_243,目标定时时间目标定时时间,0,,
s_rw_0_32_0_244,目标定时时间目标定时时间,0,,
s_rw_0_32_0_245,目标定时时间目标定时时间,0,,
s_rw_0_32_0_246,目标定时时间目标定时时间,0,,
s_rw_0_32_0_247,目标定时时间目标定时时间,0,,
s_rw_0_32_0_248,目标定时时间目标定时时间,0,,
s_rw_0_32_0_249,目标定时时间目标定时时间,0,,
s_rw_0_32_0_250,目标定时时间目标定时时间,0,,
s_rw_0_32_0_251,目标定时时间目标定时时间,0,,
s_rw_0_32_0_252,目标定时时间目标定时时间,0,,
s_rw_0_32_0_253,目标定时时间目标定时时间,0,,
s_rw_0_32_0_254,目标定时时间目标定时时间,0,,
s_rw_0_32_0_255,目标定时时间目标定时时间,0,,
s_rw_0_32_0_256,目标定时时间目标定时时间,0,,
s_rw_0_32_0_257,目标定时时间目标定时时间,0,,
s_rw_0_32_0_258,当前计数值当前计数值,0,,
s_rw_0_32_0_259,当前计数值当前计数值,0,,
s_rw_0_32_0_260,当前计数值当前计数值,0,,
s_rw_0_32_0_261,当前计数值当前计数值,0,,
s_rw_0_32_0_262,当前计数值当前计数值,0,,
s_rw_0_32_0_263,当前计数值当前计数值,0,,
s_rw_0_32_0_264,当前计数值当前计数值,0,,
s_rw_0_32_0_265,当前计数值当前计数值,0,,
s_rw_0_32_0_266,当前计数值当前计数值,0,,
s_rw_0_32_0_267,当前计数值当前计数值,0,,
s_rw_0_32_0_268,当前计数值当前计数值,0,,
s_rw_0_32_0_269,当前计数值当前计数值,0,,
s_rw_0_32_0_270,当前计数值当前计数值,0,,
s_rw_0_32_0_271,当前计数值当前计数值,0,,
s_rw_0_32_0_272,当前计数值当前计数值,0,,
s_rw_0_32_0_273,当前计数值当前计数值,0,,
s_rw_0_32_0_274,目标计数值目标计数值,0,,
s_rw_0_32_0_275,目标计数值目标计数值,0,,
s_rw_0_32_0_276,目标计数值目标计数值,0,,
s_rw_0_32_0_277,目标计数值目标计数值,0,,
s_rw_0_32_0_278,目标计数值目标计数值,0,,
s_rw_0_32_0_279,目标计数值目标计数值,0,,
s_rw_0_32_0_280,目标计数值目标计数值,0,,
s_rw_0_32_0_281,目标计数值目标计数值,0,,
s_rw_0_32_0_282,目标计数值目标计数值,0,,
s_rw_0_32_0_283,目标计数值目标计数值,0,,
s_rw_0_32_0_284,目标计数值目标计数值,0,,
s_rw_0_32_0_285,目标计数值目标计数值,0,,
s_rw_0_32_0_286,目标计数值目标计数值,0,,
s_rw_0_32_0_287,目标计数值目标计数值,0,,
s_rw_0_32_0_288,目标计数值目标计数值,0,,
s_rw_0_32_0_289,目标计数值目标计数值,0,,
s_rw_0_16_0_290,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_16_16_0_290,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_0_16_0_291,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_16_16_0_291,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_0_16_0_292,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_16_16_0_292,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_0_16_0_293,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_16_16_0_293,逻辑电机对应的脉冲端口逻辑电机对应的脉冲端口,0,,
s_rw_0_16_1_294,设定速度设定速度设定速度,0,,
s_rw_16_16_1_294,设定速度设定速度设定速度,0,,
s_rw_0_16_1_295,设定速度设定速度设定速度,0,,
s_rw_16_16_1_295,设定速度设定速度设定速度,0,,
s_rw_0_16_1_296,设定速度设定速度设定速度,0,,
s_rw_16_16_1_296,设定速度设定速度设定速度,0,,
s_rw_0_16_1_297,设定速度设定速度设定速度,0,,
s_rw_16_16_1_297,设定速度设定速度设定速度,0,,
s_rw_0_16_3_298,V轴初始夹角设定初始夹角,0,,
s_rw_16_16_3_298,V轴初始夹角设定初始夹角,0,,
s_rw_0_16_3_299,V轴初始夹角设定初始夹角,0,,
s_rw_16_16_3_299,V轴初始夹角设定初始夹角,0,,
s_rw_0_16_3_300,V轴初始夹角设定初始夹角,0,,
s_rw_16_16_3_300,V轴初始夹角设定初始夹角,0,,
s_rw_0_16_3_301,V轴初始夹角设定初始夹角,0,,
s_rw_16_16_3_301,V轴初始夹角设定初始夹角,0,,
m_rw_0_1_0_357,主程序使用,0,,
m_rw_1_1_0_357,子程序1使用,0,,
m_rw_2_1_0_357,子程序2使用,0,,
m_rw_3_1_0_357,子程序3使用,0,,
m_rw_4_1_0_357,子程序4使用,0,,
m_rw_5_1_0_357,子程序5使用,0,,
m_rw_6_1_0_357,子程序6使用,0,,
m_rw_7_1_0_357,子程序7使用,0,,
m_rw_8_1_0_357,子程序8使用,0,,
m_rw_9_1_0_357,安装工具坐标,0,,
m_rw_10_22_0_357,备用,0,,
m_rw_0_32_0_358,X1脉冲,0,,
m_rw_0_32_0_359,Y1脉冲,0,,
m_rw_0_32_0_360,Z1脉冲,0,,
m_rw_0_32_0_361,U1脉冲,0,,
m_rw_0_32_0_362,V1脉冲,0,,
m_rw_0_32_0_363,W1脉冲,0,,
m_rw_0_32_0_364,X2脉冲,0,,
m_rw_0_32_0_365,Y2脉冲,0,,
m_rw_0_32_0_366,Z2脉冲,0,,
m_rw_0_32_0_367,U2脉冲,0,,
m_rw_0_32_0_368,V2脉冲,0,,
m_rw_0_32_0_369,W2脉冲,0,,
m_rw_0_32_0_370,X3脉冲,0,,
m_rw_0_32_0_371,Y3脉冲,0,,
m_rw_0_32_0_372,Z3脉冲,0,,
m_rw_0_32_0_373,U3脉冲,0,,
m_rw_0_32_0_374,V3脉冲,0,,
m_rw_0_32_0_375,W3脉冲,0,,
m_rw_0_32_0_376,X4脉冲,0,,
m_rw_0_32_0_377,Y4脉冲,0,,
m_rw_0_32_0_378,Z4脉冲,0,,
m_rw_0_32_0_379,U4脉冲,0,,
m_rw_0_32_0_380,V4脉冲,0,,
m_rw_0_32_0_381,W4脉冲,0,,
m_rw_0_32_0_382,X5脉冲,0,,
m_rw_0_32_0_383,Y5脉冲,0,,
m_rw_0_32_0_384,Z5脉冲,0,,
m_rw_0_32_0_385,U5脉冲,0,,
m_rw_0_32_0_386,V5脉冲,0,,
m_rw_0_32_0_387,W5脉冲,0,,
m_rw_0_32_0_388,X6脉冲,0,,
m_rw_0_32_0_389,Y6脉冲,0,,
m_rw_0_32_0_390,Z6脉冲,0,,
m_rw_0_32_0_391,U6脉冲,0,,
m_rw_0_32_0_392,V6脉冲,0,,
m_rw_0_32_0_393,W6脉冲,0,,